# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0005687	U4 snRNP	119	9.388848e-2	1.000000e+0	1.000000e+0	1.014454e+1	9.857515e-2	1	3.597633e-4	3.649635e-3	174	2.068339e-1	1.000000e+0	1.000000e+0	4.366744e+0	2.290036e-1	1	10	2.325581e-3	1.000000e-1	rs61373376	SNRPD2
GO Cellular Component	GO:0005637	nuclear inner membrane	120	9.511323e-2	1.000000e+0	1.000000e+0	2.779281e+0	1.079416e+0	3	3.939474e-3	1.094891e-2	130	1.366854e-1	1.000000e+0	1.000000e+0	2.339327e+0	1.282420e+0	3	56	6.976744e-3	5.357143e-2	rs11786992,rs3826482,rs61044233	DPY19L4,ERN1,P2RX1
GO Cellular Component	GO:0048500	signal recognition particle	121	9.640012e-2	1.000000e+0	1.000000e+0	9.866811e+0	1.013499e-1	1	3.698900e-4	3.649635e-3	174	2.068339e-1	1.000000e+0	1.000000e+0	4.366744e+0	2.290036e-1	1	10	2.325581e-3	1.000000e-1	rs11637595	SRP14
GO Cellular Component	GO:0072686	mitotic spindle	122	9.704803e-2	1.000000e+0	1.000000e+0	2.312696e+0	1.729583e+0	4	6.312346e-3	1.459854e-2	118	1.150483e-1	1.000000e+0	1.000000e+0	2.156417e+0	1.854929e+0	4	81	9.302326e-3	4.938272e-2	rs1050828,rs13268508,rs2169387,rs62111724	EML2,HSF1,IKBKG,TNKS
GO Cellular Component	GO:0042587	glycogen granule	123	9.856886e-2	1.000000e+0	1.000000e+0	9.638371e+0	1.037520e-1	1	3.786568e-4	3.649635e-3	112	1.093874e-1	1.000000e+0	1.000000e+0	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs2169387	PPP1R3B
GO Cellular Component	GO:0030176	integral component of endoplasmic reticulum membrane	124	9.951203e-2	1.000000e+0	1.000000e+0	2.052721e+0	2.435791e+0	5	8.889749e-3	1.824818e-2	107	9.525982e-2	1.000000e+0	1.000000e+0	1.912443e+0	3.137349e+0	6	137	1.395349e-2	4.379562e-2	rs1683935,rs1801214,rs61044233,rs73226260,rs7454108	ERN1,HLA-DQA1,HLA-DQA2,SGPL1,SPPL3,WFS1
GO Cellular Component	GO:0005770	late endosome	125	1.016048e-1	1.000000e+0	1.000000e+0	1.704289e+0	4.694039e+0	8	1.713153e-2	2.919708e-2	406	7.812353e-1	1.000000e+0	1.000000e+0	7.528869e-1	5.312883e+0	4	232	9.302326e-3	1.724138e-2	rs1215466,rs177045,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs68014479	CHMP4B,KCNQ1,NDFIP2,TSPAN15
GO Cellular Component	GO:0005606	laminin-1 complex	126	1.047916e-1	1.000000e+0	1.000000e+0	9.035349e+0	1.106764e-1	1	4.039285e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs9948462	LAMA1
GO Cellular Component	GO:0034709	methylosome	127	1.061104e-1	1.000000e+0	1.000000e+0	8.916629e+0	1.121500e-1	1	4.093066e-4	3.649635e-3	194	2.427654e-1	1.000000e+0	1.000000e+0	3.638953e+0	2.748043e-1	1	12	2.325581e-3	8.333333e-2	rs61373376	SNRPD2
GO Cellular Component	GO:0000777	condensed chromosome kinetochore	128	1.069474e-1	1.000000e+0	1.000000e+0	2.005755e+0	2.492827e+0	5	9.097908e-3	1.824818e-2	184	2.107610e-1	1.000000e+0	1.000000e+0	1.695823e+0	2.358737e+0	4	103	9.302326e-3	3.883495e-2	rs116401167,rs11759026,rs13268508,rs348330,rs719727	CENPU,CENPW,HSF1,NUP133
GO Cellular Component	GO:0044327	dendritic spine head	129	1.076941e-1	1.000000e+0	1.000000e+0	8.777895e+0	1.139225e-1	1	4.157756e-4	3.649635e-3	135	1.497227e-1	1.000000e+0	1.000000e+0	6.238206e+0	1.603025e-1	1	7	2.325581e-3	1.428571e-1	rs9430095	SRGAP2
GO Cellular Component	GO:0000139	Golgi membrane	130	1.085989e-1	1.000000e+0	1.000000e+0	1.309164e+0	1.833231e+1	24	6.690623e-2	8.759124e-2	35	3.191037e-2	1.000000e+0	1.000000e+0	1.501459e+0	1.598445e+1	24	698	5.581395e-2	3.438395e-2	rs112725069,rs1215466,rs12641088,rs12912777,rs140130268,rs1822105,rs194535,rs2169387,rs28516010,rs28578070,rs2971669,rs3130293,rs320369,rs329122,rs3812549,rs3818717,rs3887925,rs5807991,rs7454108,rs750557,rs7974748,rs8073626,rs8176719,rs9815690	ABO,ARAP1,CYTH1,GOLIM4,GPSM1,HLA-DQA1,HLA-DQA2,LGR5,MAN1A2,NDFIP2,NOTCH2,NOTCH4,PDGFC,RASGRP1,RHOU,SAR1B,SEC22B,SEC23A,SREBF1,ST6GAL1,ST8SIA4,STEAP2,TNKS,YKT6
GO Cellular Component	GO:0017053	transcriptional repressor complex	131	1.086230e-1	1.000000e+0	1.000000e+0	1.995685e+0	2.505405e+0	5	9.143814e-3	1.824818e-2	40	4.179675e-2	1.000000e+0	1.000000e+0	2.630569e+0	1.900730e+0	5	83	1.162791e-2	6.024096e-2	rs10773049,rs55911137,rs73631502,rs8035987,rs864745	CCND1,JAZF1,NCOR2,SIN3A,TBL1X
GO Cellular Component	GO:0005876	spindle microtubule	132	1.109944e-1	1.000000e+0	1.000000e+0	2.592419e+0	1.157220e+0	3	4.223431e-3	1.094891e-2	119	1.212341e-1	1.000000e+0	1.000000e+0	2.471742e+0	1.213719e+0	3	53	6.976744e-3	5.660377e-2	rs73631502,rs75524028,rs8036430	PRC1,TBL1X,TUBG2
GO Cellular Component	GO:0060205	cytoplasmic vesicle lumen	133	1.112684e-1	1.000000e+0	1.000000e+0	1.563668e+0	6.395220e+0	10	2.334022e-2	3.649635e-2	310	5.124232e-1	1.000000e+0	1.000000e+0	1.033549e+0	7.740321e+0	8	338	1.860465e-2	2.366864e-2	rs10912578,rs11042751,rs11466334,rs11637595,rs11696357,rs1822105,rs244080,rs3774723,rs4711750,rs7747095	ADA,IGF2,PRDX6,PSMD6,SRP14,TGFB1,THBS1,VEGFA
GO Cellular Component	GO:0033256	I-kappaB/NF-kappaB complex	134	1.130338e-1	1.000000e+0	1.000000e+0	8.338741e+0	1.199222e-1	1	4.376722e-4	3.649635e-3	135	1.497227e-1	1.000000e+0	1.000000e+0	6.238206e+0	1.603025e-1	1	7	2.325581e-3	1.428571e-1	rs12420618	RELA
GO Cellular Component	GO:0032299	ribonuclease H2 complex	135	1.142001e-1	1.000000e+0	1.000000e+0	8.248280e+0	1.212374e-1	1	4.424723e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs9316500	RNASEH2B
GO Cellular Component	GO:0044431	Golgi apparatus part	136	1.149391e-1	1.000000e+0	1.000000e+0	1.258071e+0	2.384603e+1	30	8.702929e-2	1.094891e-1	53	4.705032e-2	1.000000e+0	1.000000e+0	1.388548e+0	2.088513e+1	29	912	6.744186e-2	3.179825e-2	rs10161911,rs112725069,rs11466334,rs1215466,rs12641088,rs12912777,rs140130268,rs149802978,rs1822105,rs194535,rs200513066,rs2169387,rs28516010,rs28578070,rs2971669,rs3130293,rs320369,rs329122,rs3812549,rs3818717,rs3887925,rs5807991,rs73226260,rs7454108,rs750557,rs78408340,rs7974748,rs8073626,rs8176719,rs9815690	ABO,ARAP1,CYTH1,GOLIM4,GPC5,GPSM1,HLA-DQA1,HLA-DQA2,LGR5,MAN1A2,NDFIP2,NOTCH2,NOTCH4,PAM,PDGFC,RASGRP1,RHOU,SAR1B,SEC22B,SEC23A,SPPL3,SREBF1,ST6GAL1,ST8SIA4,STEAP2,TGFB1,TNKS,WNT6,YKT6
GO Cellular Component	GO:0031080	nuclear pore outer ring	137	1.157809e-1	1.000000e+0	1.000000e+0	8.128575e+0	1.230228e-1	1	4.489883e-4	3.649635e-3	174	2.068339e-1	1.000000e+0	1.000000e+0	4.366744e+0	2.290036e-1	1	10	2.325581e-3	1.000000e-1	rs348330	NUP133
GO Cellular Component	GO:0031983	vesicle lumen	138	1.158672e-1	1.000000e+0	1.000000e+0	1.550205e+0	6.450761e+0	10	2.354292e-2	3.649635e-2	312	5.157757e-1	1.000000e+0	1.000000e+0	1.030500e+0	7.763221e+0	8	339	1.860465e-2	2.359882e-2	rs10912578,rs11042751,rs11466334,rs11637595,rs11696357,rs1822105,rs244080,rs3774723,rs4711750,rs7747095	ADA,IGF2,PRDX6,PSMD6,SRP14,TGFB1,THBS1,VEGFA
GO Cellular Component	GO:0031985	Golgi cisterna	139	1.204627e-1	1.000000e+0	1.000000e+0	1.929225e+0	2.591715e+0	5	9.458813e-3	1.824818e-2	69	6.714318e-2	1.000000e+0	1.000000e+0	2.298286e+0	2.175534e+0	5	95	1.162791e-2	5.263158e-2	rs140130268,rs329122,rs3887925,rs8176719,rs9815690	ABO,ARAP1,GOLIM4,SAR1B,ST6GAL1
GO Cellular Component	GO:0097197	tetraspanin-enriched microdomain	140	1.245429e-1	1.000000e+0	1.000000e+0	7.520105e+0	1.329769e-1	1	4.853170e-4	3.649635e-3	135	1.497227e-1	1.000000e+0	1.000000e+0	6.238206e+0	1.603025e-1	1	7	2.325581e-3	1.428571e-1	rs177045	TSPAN15
GO Cellular Component	GO:0031091	platelet alpha granule	141	1.273795e-1	1.000000e+0	1.000000e+0	1.893744e+0	2.640273e+0	5	9.636031e-3	1.824818e-2	142	1.515823e-1	1.000000e+0	1.000000e+0	1.940775e+0	2.061032e+0	4	90	9.302326e-3	4.444444e-2	rs11042751,rs11466334,rs1822105,rs4711750,rs7747095	IGF2,TGFB1,THBS1,VEGFA
GO Cellular Component	GO:0045254	pyruvate dehydrogenase complex	142	1.296124e-1	1.000000e+0	1.000000e+0	7.205572e+0	1.387815e-1	1	5.065018e-4	3.649635e-3	135	1.497227e-1	1.000000e+0	1.000000e+0	6.238206e+0	1.603025e-1	1	7	2.325581e-3	1.428571e-1	rs15943	PDHA1
GO Cellular Component	GO:0030658	transport vesicle membrane	143	1.319203e-1	1.000000e+0	1.000000e+0	1.663276e+0	4.208563e+0	7	1.535972e-2	2.554745e-2	58	5.141678e-2	1.000000e+0	1.000000e+0	1.973670e+0	4.053363e+0	8	177	1.860465e-2	4.519774e-2	rs28516010,rs329122,rs35859536,rs3818717,rs5807991,rs6752053,rs7454108	HLA-DQA1,HLA-DQA2,SAR1B,SEC22B,SEC23A,SLC30A8,SPRED2,SREBF1
GO Cellular Component	GO:0043195	terminal bouton	144	1.323383e-1	1.000000e+0	1.000000e+0	2.057109e+0	1.944476e+0	4	7.096628e-3	1.459854e-2	153	1.694067e-1	1.000000e+0	1.000000e+0	2.112941e+0	1.419822e+0	3	62	6.976744e-3	4.838710e-2	rs4930044,rs62271373,rs73221131,rs79696944	CPLX1,PFN2,TH
GO Cellular Component	GO:0000242	pericentriolar material	145	1.342558e-1	1.000000e+0	1.000000e+0	3.137240e+0	6.375030e-1	2	2.326653e-3	7.299270e-3	90	7.580620e-2	1.000000e+0	1.000000e+0	4.366744e+0	4.580071e-1	2	20	4.651163e-3	1.000000e-1	rs2169387,rs75524028	TNKS,TUBG2
GO Cellular Component	GO:0045121	membrane raft	146	1.342752e-1	1.000000e+0	1.000000e+0	1.415558e+0	9.183661e+0	13	3.351701e-2	4.744526e-2	204	2.512472e-1	1.000000e+0	1.000000e+0	1.310023e+0	6.870107e+0	9	300	2.093023e-2	3.000000e-2	rs10841867,rs13303359,rs17476364,rs2203452,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs3826482,rs7252150,rs7313918,rs8126001	ATP2B4,HK1,INSR,IRS1,KCNQ1,LDHB,NOS1,P2RX1,RGS19
GO Cellular Component	GO:0043209	myelin sheath	147	1.354265e-1	1.000000e+0	1.000000e+0	1.735820e+0	3.456579e+0	6	1.261525e-2	2.189781e-2	148	1.683436e-1	1.000000e+0	1.000000e+0	1.617313e+0	3.709858e+0	6	162	1.395349e-2	3.703704e-2	rs10841867,rs12454712,rs15943,rs2074314,rs34652083,rs80072979	BCL2,GNB5,KCNJ11,LDHB,MBP,PDHA1
GO Cellular Component	GO:0098857	membrane microdomain	148	1.357985e-1	1.000000e+0	1.000000e+0	1.412521e+0	9.203405e+0	13	3.358907e-2	4.744526e-2	205	2.542225e-1	1.000000e+0	1.000000e+0	1.305671e+0	6.893007e+0	9	301	2.093023e-2	2.990033e-2	rs10841867,rs13303359,rs17476364,rs2203452,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs3826482,rs7252150,rs7313918,rs8126001	ATP2B4,HK1,INSR,IRS1,KCNQ1,LDHB,NOS1,P2RX1,RGS19
GO Cellular Component	GO:0042629	mast cell granule	149	1.375332e-1	1.000000e+0	1.000000e+0	3.090237e+0	6.471995e-1	2	2.362042e-3	7.299270e-3	265	3.994772e-1	1.000000e+0	1.000000e+0	1.984884e+0	5.038079e-1	1	22	2.325581e-3	4.545455e-2	rs12912777,rs1822105	RASGRP1
GO Cellular Component	GO:0005868	cytoplasmic dynein complex	150	1.375550e-1	1.000000e+0	1.000000e+0	3.089931e+0	6.472636e-1	2	2.362276e-3	7.299270e-3	265	3.994772e-1	1.000000e+0	1.000000e+0	1.984884e+0	5.038079e-1	1	22	2.325581e-3	4.545455e-2	rs56952027,rs58584712	BCL2L11
GO Cellular Component	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	151	1.377386e-1	1.000000e+0	1.000000e+0	1.844488e+0	2.710779e+0	5	9.893355e-3	1.824818e-2	110	1.053819e-1	1.000000e+0	1.000000e+0	2.003094e+0	2.496139e+0	5	109	1.162791e-2	4.587156e-2	rs2347252,rs6026557,rs6600208,rs8073626,rs8126001	CYTH1,ESYT3,GNAS,RGS11,RGS19
GO Cellular Component	GO:0034666	integrin alpha2-beta1 complex	152	1.385106e-1	1.000000e+0	1.000000e+0	6.709071e+0	1.490519e-1	1	5.439852e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs59387648	ITGA2
GO Cellular Component	GO:0030123	AP-3 adaptor complex	153	1.416587e-1	1.000000e+0	1.000000e+0	6.548319e+0	1.527110e-1	1	5.573393e-4	3.649635e-3	174	2.068339e-1	1.000000e+0	1.000000e+0	4.366744e+0	2.290036e-1	1	10	2.325581e-3	1.000000e-1	rs2351707	AP3S2
GO Cellular Component	GO:0042611	MHC protein complex	154	1.416923e-1	1.000000e+0	1.000000e+0	6.546643e+0	1.527500e-1	1	5.574819e-4	3.649635e-3	90	7.580620e-2	1.000000e+0	1.000000e+0	4.366744e+0	4.580071e-1	2	20	4.651163e-3	1.000000e-1	rs7454108	HLA-DQA1,HLA-DQA2
GO Cellular Component	GO:0097431	mitotic spindle pole	155	1.420871e-1	1.000000e+0	1.000000e+0	3.027608e+0	6.605876e-1	2	2.410904e-3	7.299270e-3	116	1.112045e-1	1.000000e+0	1.000000e+0	3.493395e+0	5.725089e-1	2	25	4.651163e-3	8.000000e-2	rs13268508,rs2169387	HSF1,TNKS
GO Cellular Component	GO:1990131	Gtr1-Gtr2 GTPase complex	156	1.457470e-1	1.000000e+0	1.000000e+0	6.349907e+0	1.574826e-1	1	5.747541e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs1048169	RRAGA
GO Cellular Component	GO:1990843	subsarcolemmal mitochondrion	157	1.461481e-1	1.000000e+0	1.000000e+0	6.331039e+0	1.579520e-1	1	5.764670e-4	3.649635e-3	19	2.290036e-2	1.000000e+0	1.000000e+0	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs373676665	PPARGC1A
GO Cellular Component	GO:1990844	interfibrillar mitochondrion	157	1.461481e-1	1.000000e+0	1.000000e+0	6.331039e+0	1.579520e-1	1	5.764670e-4	3.649635e-3	19	2.290036e-2	1.000000e+0	1.000000e+0	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs373676665	PPARGC1A
GO Cellular Component	GO:0046581	intercellular canaliculus	159	1.506391e-1	1.000000e+0	1.000000e+0	6.126606e+0	1.632225e-1	1	5.957026e-4	3.649635e-3	124	1.297881e-1	1.000000e+0	1.000000e+0	7.277907e+0	1.374021e-1	1	6	2.325581e-3	1.666667e-1	rs140130268	STARD10
GO Cellular Component	GO:0000815	ESCRT III complex	160	1.527228e-1	1.000000e+0	1.000000e+0	6.035830e+0	1.656773e-1	1	6.046617e-4	3.649635e-3	194	2.427654e-1	1.000000e+0	1.000000e+0	3.638953e+0	2.748043e-1	1	12	2.325581e-3	8.333333e-2	rs68014479	CHMP4B
GO Cellular Component	GO:1905368	peptidase complex	161	1.544478e-1	1.000000e+0	1.000000e+0	2.220306e+0	1.351165e+0	3	4.931259e-3	1.094891e-2	241	3.274768e-1	1.000000e+0	1.000000e+0	1.488663e+0	2.015231e+0	3	88	6.976744e-3	3.409091e-2	rs1182447,rs1801214,rs3774723	PSMD6,UBE3C,WFS1
GO Cellular Component	GO:0005639	integral component of nuclear inner membrane	162	1.589983e-1	1.000000e+0	1.000000e+0	5.776777e+0	1.731069e-1	1	6.317770e-4	3.649635e-3	231	3.098292e-1	1.000000e+0	1.000000e+0	2.729215e+0	3.664057e-1	1	16	2.325581e-3	6.250000e-2	rs3826482	P2RX1
GO Cellular Component	GO:0034448	EGO complex	163	1.600146e-1	1.000000e+0	1.000000e+0	5.736730e+0	1.743153e-1	1	6.361873e-4	3.649635e-3	124	1.297881e-1	1.000000e+0	1.000000e+0	7.277907e+0	1.374021e-1	1	6	2.325581e-3	1.666667e-1	rs1048169	RRAGA
GO Cellular Component	GO:0044453	nuclear membrane part	164	1.603782e-1	1.000000e+0	1.000000e+0	5.722526e+0	1.747480e-1	1	6.377665e-4	3.649635e-3	236	3.256478e-1	1.000000e+0	1.000000e+0	2.568673e+0	3.893061e-1	1	17	2.325581e-3	5.882353e-2	rs3826482	P2RX1
GO Cellular Component	GO:0033269	internode region of axon	165	1.627331e-1	1.000000e+0	1.000000e+0	5.632064e+0	1.775548e-1	1	6.480103e-4	3.649635e-3	97	8.850946e-2	1.000000e+0	1.000000e+0	1.091686e+1	9.160143e-2	1	4	2.325581e-3	2.500000e-1	rs34652083	MBP
GO Cellular Component	GO:0048471	perinuclear region of cytoplasm	166	1.651959e-1	1.000000e+0	1.000000e+0	1.260120e+0	1.666508e+1	21	6.082144e-2	7.664234e-2	158	1.791468e-1	1.000000e+0	1.000000e+0	1.260914e+0	1.506843e+1	19	658	4.418605e-2	2.887538e-2	rs10882102,rs10912578,rs1111874,rs111354897,rs1182447,rs1215466,rs12420618,rs13268508,rs149802978,rs1801282,rs2963468,rs35625408,rs4684859,rs5807991,rs59387648,rs67624109,rs7313918,rs73872717,rs78408340,rs7974748,rs9677933	CCAR1,CDK2AP1,CLINT1,DNAJB6,EXOC6,HSF1,INHBB,ITGA2,NDFIP2,NOS1,OSBPL7,PAM,PPARG,PRDX6,PTPRR,RASA2,SEC23A,SIPA1,TFRC
GO Cellular Component	GO:0030286	dynein complex	167	1.658335e-1	1.000000e+0	1.000000e+0	2.144734e+0	1.398775e+0	3	5.105018e-3	1.094891e-2	235	3.180773e-1	1.000000e+0	1.000000e+0	1.746698e+0	1.145018e+0	2	50	4.651163e-3	4.000000e-2	rs56952027,rs58584712,rs7961449	BCL2L11,DNAH10
GO Cellular Component	GO:0005819	spindle	168	1.662557e-1	1.000000e+0	1.000000e+0	1.429795e+0	6.994009e+0	10	2.552558e-2	3.649635e-2	166	1.954230e-1	1.000000e+0	1.000000e+0	1.373190e+0	7.282313e+0	10	318	2.325581e-2	3.144654e-2	rs1048169,rs1050828,rs10771371,rs13268508,rs2169387,rs35048168,rs62111724,rs73631502,rs75524028,rs8036430	EML2,HAUS6,HSF1,IKBKG,KLHL42,PRC1,TACC3,TBL1X,TNKS,TUBG2
GO Cellular Component	GO:0005813	centrosome	169	1.675632e-1	1.000000e+0	1.000000e+0	1.322400e+0	1.134301e+1	15	4.139786e-2	5.474453e-2	168	2.006333e-1	1.000000e+0	1.000000e+0	1.276826e+0	1.174788e+1	15	513	3.488372e-2	2.923977e-2	rs1048169,rs114364467,rs13268508,rs1426385,rs202020783,rs2055997,rs2169387,rs2379358,rs2540951,rs35889227,rs4684859,rs4753450,rs56394279,rs75524028,rs7961449	CCDC68,CCDC92,CDKL2,CEP68,DEUP1,ENSG00000248710,HAUS6,HSF1,MBNL1,TBCD,TNKS,TRIM59,TSEN2,TTC8,TUBG2
GO Cellular Component	GO:0032839	dendrite cytoplasm	170	1.679834e-1	1.000000e+0	1.000000e+0	2.720551e+0	7.351452e-1	2	2.683012e-3	7.299270e-3	272	4.132455e-1	1.000000e+0	1.000000e+0	1.898584e+0	5.267082e-1	1	23	2.325581e-3	4.347826e-2	rs11696357,rs244080	ADA
GO Cellular Component	GO:0000805	X chromosome	171	1.684651e-1	1.000000e+0	1.000000e+0	5.422407e+0	1.844199e-1	1	6.730655e-4	3.649635e-3	160	1.882353e-1	1.000000e+0	1.000000e+0	4.851938e+0	2.061032e-1	1	9	2.325581e-3	1.111111e-1	rs73221131	PCGF3
GO Cellular Component	GO:1990712	HFE-transferrin receptor complex	172	1.752657e-1	1.000000e+0	1.000000e+0	5.191399e+0	1.926263e-1	1	7.030157e-4	3.649635e-3	149	1.692016e-1	1.000000e+0	1.000000e+0	5.458430e+0	1.832029e-1	1	8	2.325581e-3	1.250000e-1	rs111354897	TFRC
GO Cellular Component	GO:0030135	coated vesicle	173	1.781017e-1	1.000000e+0	1.000000e+0	1.438466e+0	6.256666e+0	9	2.283455e-2	3.284672e-2	87	7.253912e-2	1.000000e+0	1.000000e+0	1.699122e+0	5.885392e+0	10	257	2.325581e-2	3.891051e-2	rs111354897,rs194535,rs28516010,rs2963468,rs329122,rs3818717,rs5807991,rs7454108,rs8126001	CLINT1,HLA-DQA1,HLA-DQA2,RGS19,SAR1B,SEC22B,SEC23A,SREBF1,STEAP2,TFRC
GO Cellular Component	GO:0042627	chylomicron	174	1.784849e-1	1.000000e+0	1.000000e+0	5.088167e+0	1.965344e-1	1	7.172790e-4	3.649635e-3	218	2.770727e-1	1.000000e+0	1.000000e+0	3.119103e+0	3.206050e-1	1	14	2.325581e-3	7.142857e-2	rs438811	APOC1
GO Cellular Component	GO:0043256	laminin complex	175	1.833392e-1	1.000000e+0	1.000000e+0	4.939330e+0	2.024566e-1	1	7.388927e-4	3.649635e-3	149	1.692016e-1	1.000000e+0	1.000000e+0	5.458430e+0	1.832029e-1	1	8	2.325581e-3	1.250000e-1	rs9948462	LAMA1
GO Cellular Component	GO:0034358	plasma lipoprotein particle	176	1.858991e-1	1.000000e+0	1.000000e+0	2.546109e+0	7.855122e-1	2	2.866833e-3	7.299270e-3	192	2.329634e-1	1.000000e+0	1.000000e+0	2.183372e+0	9.160143e-1	2	40	4.651163e-3	5.000000e-2	rs438811,rs673736	APOC1,LPA
GO Cellular Component	GO:0098797	plasma membrane protein complex	177	1.875476e-1	1.000000e+0	1.000000e+0	1.419551e+0	6.340033e+0	9	2.313881e-2	3.284672e-2	59	5.150054e-2	1.000000e+0	1.000000e+0	1.811927e+0	5.518986e+0	10	241	2.325581e-2	4.149378e-2	rs11048457,rs11958808,rs2074314,rs2616132,rs59387648,rs6026557,rs6600208,rs7454108,rs8126001	COL13A1,GNAS,HCN1,HLA-DQA1,HLA-DQA2,ITGA2,KCNJ11,RGS11,RGS19,SSPN
GO Cellular Component	GO:0016607	nuclear speck	178	1.907680e-1	1.000000e+0	1.000000e+0	1.337853e+0	8.969593e+0	12	3.273574e-2	4.379562e-2	193	2.377061e-1	1.000000e+0	1.000000e+0	1.287780e+0	8.541833e+0	11	373	2.558140e-2	2.949062e-2	rs1048169,rs11577338,rs12571751,rs13322435,rs35742417,rs4750377,rs774461980,rs79994966,rs8073626,rs9379084,rs9677933,rs9815690	CCNL1,CLK2,FTO,GLI2,HAUS6,MECOM,PNISR,PRPF18,RREB1,USP36,ZMIZ1
GO Cellular Component	GO:0098855	HCN channel complex	179	1.916943e-1	1.000000e+0	1.000000e+0	4.700742e+0	2.127324e-1	1	7.763954e-4	3.649635e-3	70	6.714329e-2	1.000000e+0	1.000000e+0	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs11958808	HCN1
GO Cellular Component	GO:0030127	COPII vesicle coat	180	1.940056e-1	1.000000e+0	1.000000e+0	4.638356e+0	2.155936e-1	1	7.868381e-4	3.649635e-3	210	2.601174e-1	1.000000e+0	1.000000e+0	3.359034e+0	2.977046e-1	1	13	2.325581e-3	7.692308e-2	rs5807991	SEC23A
GO Cellular Component	GO:0072669	tRNA-splicing ligase complex	181	1.949537e-1	1.000000e+0	1.000000e+0	4.613191e+0	2.167697e-1	1	7.911302e-4	3.649635e-3	149	1.692016e-1	1.000000e+0	1.000000e+0	5.458430e+0	1.832029e-1	1	8	2.325581e-3	1.250000e-1	rs12912777	FAM98B
GO Cellular Component	GO:0034703	cation channel complex	182	1.981882e-1	1.000000e+0	1.000000e+0	1.370642e+0	7.295853e+0	10	2.662720e-2	3.649635e-2	217	2.739040e-1	1.000000e+0	1.000000e+0	1.371752e+0	4.373968e+0	6	191	1.395349e-2	3.141361e-2	rs11958808,rs184889639,rs2074314,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs7313918,rs9976596	HCN1,KCNE2,KCNJ11,KCNQ1,KCNV1,NOS1
GO Cellular Component	GO:0032994	protein-lipid complex	183	1.983100e-1	1.000000e+0	1.000000e+0	2.439079e+0	8.199818e-1	2	2.992634e-3	7.299270e-3	203	2.499909e-1	1.000000e+0	1.000000e+0	2.079402e+0	9.618150e-1	2	42	4.651163e-3	4.761905e-2	rs438811,rs673736	APOC1,LPA
GO Cellular Component	GO:0000118	histone deacetylase complex	184	1.986918e-1	1.000000e+0	1.000000e+0	1.744193e+0	2.293324e+0	4	8.369795e-3	1.459854e-2	56	4.849253e-2	1.000000e+0	1.000000e+0	2.911163e+0	1.374021e+0	4	60	9.302326e-3	6.666667e-2	rs10773049,rs73631502,rs8035987,rs9815690	MECOM,NCOR2,SIN3A,TBL1X
GO Cellular Component	GO:0016363	nuclear matrix	185	2.009162e-1	1.000000e+0	1.000000e+0	1.612910e+0	3.099987e+0	5	1.131382e-2	1.824818e-2	186	2.155640e-1	1.000000e+0	1.000000e+0	1.679517e+0	2.381637e+0	4	104	9.302326e-3	3.846154e-2	rs10773049,rs11759026,rs3067768,rs3774723,rs719727	ATXN7,CEBPB,CENPW,NCOR2
GO Cellular Component	GO:0005903	brush border	186	2.022040e-1	1.000000e+0	1.000000e+0	1.731186e+0	2.310554e+0	4	8.432679e-3	1.459854e-2	257	3.838192e-1	1.000000e+0	1.000000e+0	1.350539e+0	2.221335e+0	3	97	6.976744e-3	3.092784e-2	rs117744580,rs1604038,rs61791116,rs8126001	RGS19,SLC2A2,SLC5A1
