# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0031347	regulation of defense response	193	5.323075e-5	6.875816e-1	3.562599e-3	2.129767e+0	1.502512e+1	32	5.483620e-2	1.167883e-1	1302	5.102881e-2	1.000000e+0	5.062513e-1	1.429766e+0	1.678596e+1	24	733	5.581395e-2	3.274216e-2	rs1050828,rs10750397,rs10912578,rs11466334,rs11696357,rs12420618,rs12912777,rs147287548,rs147581833,rs17250977,rs1801282,rs1822105,rs244080,rs2862954,rs28708888,rs2925979,rs3067768,rs3130293,rs3774723,rs459193,rs4684859,rs5868014,rs59387648,rs6590339,rs6777684,rs6884420,rs6885132,rs7067540,rs76549217,rs7948345,rs8035987,rs9430095	ADA,BCL6,CPN1,ETS1,FAM3A,GPSM3,IKBKE,IKBKG,IL6ST,ITGA2,LEP,MAP3K1,OTULIN,PDCD4,PLCG2,PPARG,PSMD6,PTPN1,RASGRP1,RELA,SIN3A,TGFB1,TNFSF4,TYRO3
GO Biological Process	GO:0019216	regulation of lipid metabolic process	194	5.405051e-5	6.981704e-1	3.598817e-3	2.469118e+0	9.720072e+0	24	3.547471e-2	8.759124e-2	226	7.806890e-4	1.000000e+0	4.462018e-2	2.279344e+0	8.335730e+0	19	364	4.418605e-2	5.219780e-2	rs10773049,rs11466334,rs116401167,rs118115876,rs137853336,rs147287548,rs15943,rs1800961,rs1801282,rs191304120,rs2203452,rs2862954,rs340874,rs35048168,rs373676665,rs3818717,rs438811,rs4684859,rs4810426,rs58542926,rs6813195,rs73631502,rs79687284,rs8035987	ACSL1,APOC1,ERLIN1,FBXW7,FGFR3,HNF4A,IRS1,LEP,NCOR2,PDE3B,PDHA1,PPARG,PPARGC1A,PROX1,SIN3A,SREBF1,TBL1X,TGFB1,TM6SF2
GO Biological Process	GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	195	5.677895e-5	7.334137e-1	3.761096e-3	2.355578e+0	1.103763e+1	26	4.028332e-2	9.489051e-2	505	7.830692e-3	1.000000e+0	2.002951e-1	1.928173e+0	8.816637e+0	17	385	3.953488e-2	4.415584e-2	rs10410805,rs1050828,rs10912578,rs11257655,rs114322470,rs11466334,rs12420618,rs147581833,rs17250977,rs177045,rs1801214,rs1801282,rs340874,rs373676665,rs41277236,rs4450871,rs4684859,rs4711750,rs6884420,rs6885132,rs76549217,rs7747095,rs7903146,rs79687284,rs8121708,rs864745	CAMK1D,CEBPG,CYTL1,FOXA2,IKBKG,NEUROG3,OTULIN,PPARG,PPARGC1A,PROX1,RELA,TAX1BP1,TCF7L2,TGFB1,TNFSF4,VEGFA,WFS1
GO Biological Process	GO:0051052	regulation of DNA metabolic process	196	5.774713e-5	7.459197e-1	3.805713e-3	2.403520e+0	1.040141e+1	25	3.796136e-2	9.124088e-2	154	3.085717e-4	1.000000e+0	2.588195e-2	2.333375e+0	8.999840e+0	21	393	4.883721e-2	5.343511e-2	rs10410805,rs10912578,rs1111874,rs111354897,rs11466334,rs12334481,rs12641088,rs13268508,rs138066904,rs17772814,rs1801282,rs2169387,rs2612072,rs3217854,rs373676665,rs4338565,rs4684859,rs55933149,rs6066137,rs6777684,rs6813195,rs7252150,rs73872717,rs76895963,rs9677933	BCL6,CEBPG,EYA1,EYA2,FBXW7,GLI2,HMGA2,HSF1,INSR,MAP2K7,MYC,PDGFC,PPARG,PPARGC1A,TET1,TFRC,TGFB1,TIGAR,TNFSF4,TNKS,ZBTB38
GO Biological Process	GO:0051098	regulation of binding	197	5.819865e-5	7.517520e-1	3.816000e-3	2.402332e+0	1.040655e+1	25	3.798013e-2	9.124088e-2	156	3.281068e-4	1.000000e+0	2.716766e-2	2.447438e+0	7.763221e+0	19	339	4.418605e-2	5.604720e-2	rs10410805,rs114322470,rs114364467,rs11466334,rs12454712,rs13268508,rs138066904,rs1426385,rs1683935,rs1801282,rs2169387,rs2612072,rs28578070,rs3812549,rs4338565,rs4450871,rs4684859,rs5763857,rs59387648,rs59899263,rs61776592,rs73226260,rs7903146,rs8035987,rs9948462	ARHGAP28,BCL2,CEBPG,GPSM1,HMGA2,HSF1,ITGA2,LIF,MSX1,P2RY1,PCBD1,PLXND1,PPARG,SIN3A,SPPL3,TCF7L2,TGFB1,TNKS,ZNF593
GO Biological Process	GO:1901698	response to nitrogen compound	198	5.857442e-5	7.566058e-1	3.821241e-3	1.816214e+0	2.532742e+1	46	9.243583e-2	1.678832e-1	97	6.958559e-5	8.988371e-1	9.266362e-3	1.911048e+0	2.093093e+1	40	914	9.302326e-2	4.376368e-2	rs1048169,rs10882102,rs10912578,rs11042751,rs11048457,rs11466334,rs11696357,rs11708067,rs118115876,rs11958808,rs12420618,rs12454712,rs12641088,rs13268508,rs13303359,rs147287548,rs1801282,rs2066827,rs2074314,rs2203452,rs2237897,rs2267716,rs2283164,rs2283220,rs234866,rs243018,rs244080,rs2971669,rs3067768,rs35276020,rs373676665,rs3818717,rs3826482,rs4450871,rs4684859,rs4865796,rs4930044,rs55911137,rs576674,rs59387648,rs62108438,rs7252150,rs79696944,rs80263562,rs8035987,rs9677933	ADA,ADCY5,ATP2B4,BCL11A,BCL2,CCND1,CDKN1B,CEBPB,CRHR2,GCK,GLP1R,HCN1,HHEX,HSF1,IGF2,INHBB,INSR,IRS1,ITGA2,ITPR2,KCNJ11,KCNQ1,KL,KLF1,LEP,MSX1,NDUFS4,P2RX1,PDE3B,PDGFC,PPARG,PPARGC1A,PTPN1,RELA,RRAGA,SIN3A,SREBF1,TGFB1,TH,TNFSF4
GO Biological Process	GO:0001824	blastocyst development	199	5.886106e-5	7.603083e-1	3.820645e-3	6.167892e+0	1.297040e+0	8	4.733721e-3	2.919708e-2	588	1.197893e-2	1.000000e+0	2.631494e-1	3.638953e+0	1.374021e+0	5	60	1.162791e-2	8.333333e-2	rs1111874,rs11696357,rs244080,rs3110641,rs3110649,rs3132520,rs33966734,rs7501939	ADA,BYSL,HNF1B,POU5F1,TET1
GO Biological Process	GO:0046888	negative regulation of hormone secretion	200	6.209809e-5	8.021210e-1	4.010605e-3	4.764981e+0	2.098644e+0	10	7.659286e-3	3.649635e-2	32	2.076730e-6	2.682512e-2	8.382850e-4	6.718068e+0	1.488523e+0	10	65	2.325581e-2	1.538462e-1	rs147287548,rs17476364,rs2074314,rs2203452,rs3768321,rs3818717,rs56150947,rs5763857,rs7732130,rs9677933	BMP8A,INHBB,IRS1,KCNJ11,LEP,LIF,PDE8B,PIM3,SREBF1,TACR2
GO Biological Process	GO:0010035	response to inorganic substance	201	6.234720e-5	8.053388e-1	4.006661e-3	2.296095e+0	1.175909e+1	27	4.291641e-2	9.854015e-2	375	3.612004e-3	1.000000e+0	1.244167e-1	1.914439e+0	1.096927e+1	21	479	4.883721e-2	4.384134e-2	rs10750397,rs10912578,rs11696357,rs118115876,rs12420618,rs12454712,rs12571751,rs13268508,rs13303359,rs149802978,rs1822105,rs2066827,rs2421016,rs244080,rs3217854,rs35859536,rs373676665,rs3798519,rs4930044,rs55911137,rs61373376,rs62111724,rs6590339,rs76895963,rs78408340,rs7948345,rs79696944	ADA,ATP2B4,BCL2,CCND1,CDKN1B,CYP2R1,ETS1,GIPR,HSF1,PAM,PLEKHA1,PPARGC1A,PPIF,RELA,SIPA1,SLC30A8,TFAP2B,TH,THBS1,TIGAR,TNFSF4
GO Biological Process	GO:0030522	intracellular receptor signaling pathway	202	6.329366e-5	8.175642e-1	4.047348e-3	3.030824e+0	5.609036e+0	17	2.047093e-2	6.204380e-2	753	2.101811e-2	1.000000e+0	3.605457e-1	2.220378e+0	4.053363e+0	9	177	2.093023e-2	5.084746e-2	rs1050828,rs12420618,rs137853336,rs147581833,rs17250977,rs1800961,rs1801282,rs191304120,rs28516010,rs35859536,rs373676665,rs3818717,rs4684859,rs4810426,rs6884420,rs6885132,rs76549217	HNF4A,IKBKG,MED30,NOTCH2,OTULIN,PPARG,PPARGC1A,RELA,SREBF1
GO Biological Process	GO:0031507	heterochromatin assembly	203	6.611832e-5	8.540503e-1	4.207145e-3	1.912926e+1	2.091037e-1	4	7.631523e-4	1.459854e-2	731	2.084774e-2	1.000000e+0	3.683861e-1	8.733488e+0	2.290036e-1	2	10	4.651163e-3	2.000000e-1	rs138066904,rs2612072,rs4338565,rs945712382	HMGA1,HMGA2
GO Biological Process	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	204	6.832578e-5	8.825641e-1	4.326295e-3	7.161753e+0	9.774143e-1	7	3.567206e-3	2.554745e-2	269	1.420606e-3	1.000000e+0	6.821549e-2	4.851938e+0	1.236619e+0	6	54	1.395349e-2	1.111111e-1	rs11637595,rs12454712,rs4450871,rs56952027,rs58584712,rs6813195,rs947733	BCL2,BCL2L11,BMF,FBXW7,IL20RA,MSX1
GO Biological Process	GO:0051783	regulation of nuclear division	205	6.900395e-5	8.913240e-1	4.347922e-3	3.294628e+0	4.552866e+0	15	1.661630e-2	5.474453e-2	597	1.240337e-2	1.000000e+0	2.683657e-1	2.298286e+0	4.351068e+0	10	190	2.325581e-2	5.263158e-2	rs11042751,rs11466334,rs2066827,rs2169387,rs2237897,rs2283164,rs2283220,rs234866,rs35048168,rs35276020,rs4450871,rs452338,rs5763857,rs68014479,rs7252150	CDKN1B,CDKN1C,CHMP4B,IGF2,INSR,LIF,MSX1,TACC3,TGFB1,TNKS
GO Biological Process	GO:0001763	morphogenesis of a branching structure	206	6.928992e-5	8.950179e-1	4.344747e-3	2.624019e+0	8.002989e+0	21	2.920799e-2	7.664234e-2	30	1.532162e-6	1.979094e-2	6.596979e-4	4.183707e+0	3.824360e+0	16	167	3.720930e-2	9.580838e-2	rs10882102,rs11466334,rs11759026,rs1215466,rs12334481,rs12454712,rs17772814,rs200513066,rs2616132,rs3110641,rs3110649,rs3130293,rs340874,rs4711750,rs59899263,rs719727,rs72631105,rs7501939,rs7747095,rs79687284,rs9677933	BCL2,COL13A1,EYA1,FGFR2,GLI2,HHEX,HNF1B,MYC,NOTCH4,PLXND1,PROX1,RSPO3,SPRY2,TGFB1,VEGFA,WNT6
GO Biological Process	GO:1901991	negative regulation of mitotic cell cycle phase transition	207	6.959020e-5	8.988966e-1	4.342496e-3	3.472706e+0	4.031439e+0	14	1.471328e-2	5.109489e-2	1083	4.018005e-2	1.000000e+0	4.792296e-1	1.974909e+0	4.557171e+0	9	199	2.093023e-2	4.522613e-2	rs10811661,rs12003808,rs12454712,rs12555274,rs1333045,rs138066904,rs2066827,rs2612072,rs35889227,rs3774723,rs4338565,rs55911137,rs6743071,rs9348441	BCL2,CCND1,CDKN1B,CDKN2B,FOXN3,HMGA2,PSMD6,SOX4,ZFP36L2
GO Biological Process	GO:2000045	regulation of G1/S transition of mitotic cell cycle	208	6.999876e-5	9.041740e-1	4.346990e-3	3.686605e+0	3.526280e+0	13	1.286963e-2	4.744526e-2	1108	4.239270e-2	1.000000e+0	4.942116e-1	2.183372e+0	3.206050e+0	7	140	1.627907e-2	5.000000e-2	rs10811661,rs10849001,rs12003808,rs12454712,rs12555274,rs1333045,rs1496653,rs2066827,rs3217854,rs4238013,rs55911137,rs76895963,rs9348441	BCL2,CCND1,CCND2,CDKN1B,CDKN2B,SOX4,UBE2E2
GO Biological Process	GO:0042418	epinephrine biosynthetic process	209	7.011133e-5	9.056280e-1	4.333149e-3	1.679253e+2	1.191006e-2	2	4.346736e-5	7.299270e-3	1149	4.527748e-2	1.000000e+0	5.090071e-1	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs4930044,rs79696944	TH
GO Biological Process	GO:0098914	membrane repolarization during atrial cardiac muscle cell action potential	210	7.037854e-5	9.090796e-1	4.328950e-3	1.205335e+1	4.148226e-1	5	1.513951e-3	1.824818e-2	1927	1.093874e-1	1.000000e+0	7.332419e-1	8.733488e+0	1.145018e-1	1	5	2.325581e-3	2.000000e-1	rs2237897,rs2283164,rs2283220,rs234866,rs35276020	KCNQ1
GO Biological Process	GO:1904023	regulation of glucose catabolic process to lactate via pyruvate	211	7.283437e-5	9.408016e-1	4.458775e-3	1.647438e+2	1.214006e-2	2	4.430680e-5	7.299270e-3	1149	4.527748e-2	1.000000e+0	5.090071e-1	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs3217854,rs76895963	TIGAR
GO Biological Process	GO:0033089	positive regulation of T cell differentiation in thymus	212	7.622187e-5	9.845579e-1	4.644141e-3	1.184883e+1	4.219826e-1	5	1.540083e-3	1.824818e-2	255	1.269445e-3	1.000000e+0	6.430361e-2	1.310023e+1	2.290036e-1	3	10	6.976744e-3	3.000000e-1	rs11696357,rs12912777,rs1822105,rs244080,rs9677933	ADA,GLI2,RASGRP1
GO Biological Process	GO:0003131	mesodermal-endodermal cell signaling	213	7.749475e-5	1.000000e+0	4.699529e-3	3.783478e+1	7.929212e-2	3	2.893873e-4	1.094891e-2	771	2.290036e-2	1.000000e+0	3.836627e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs138066904,rs2612072,rs4338565	HMGA2
GO Biological Process	GO:0035978	histone H2A-S139 phosphorylation	213	7.749475e-5	1.000000e+0	4.699529e-3	3.783478e+1	7.929212e-2	3	2.893873e-4	1.094891e-2	771	2.290036e-2	1.000000e+0	3.836627e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs138066904,rs2612072,rs4338565	HMGA2
GO Biological Process	GO:2000685	positive regulation of cellular response to X-ray	213	7.749475e-5	1.000000e+0	4.699529e-3	3.783478e+1	7.929212e-2	3	2.893873e-4	1.094891e-2	771	2.290036e-2	1.000000e+0	3.836627e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs138066904,rs2612072,rs4338565	HMGA2
GO Biological Process	GO:0031052	chromosome breakage	213	7.749475e-5	1.000000e+0	4.699529e-3	3.783478e+1	7.929212e-2	3	2.893873e-4	1.094891e-2	771	2.290036e-2	1.000000e+0	3.836627e-1	4.366744e+1	2.290036e-2	1	1	2.325581e-3	1.000000e+0	rs138066904,rs2612072,rs4338565	HMGA2
GO Biological Process	GO:0002521	leukocyte differentiation	217	7.883114e-5	1.000000e+0	4.692451e-3	2.529669e+0	8.696789e+0	22	3.174011e-2	8.029197e-2	205	6.115881e-4	1.000000e+0	3.853602e-2	2.466267e+0	6.893007e+0	17	301	3.953488e-2	5.647841e-2	rs10410805,rs10882102,rs111354897,rs11466334,rs1169299,rs11696357,rs12454712,rs147287548,rs1800574,rs1801282,rs244080,rs28516010,rs28708888,rs2925979,rs4684859,rs4711750,rs6743071,rs6777684,rs73226260,rs7747095,rs8121708,rs9348441	ADA,BCL2,BCL6,CEBPG,HHEX,HNF1A,LEP,NOTCH2,PAX1,PLCG2,PPARG,SOX4,TFRC,TGFB1,TYRO3,VEGFA,ZFP36L2
GO Biological Process	GO:0099623	regulation of cardiac muscle cell membrane repolarization	218	7.939193e-5	1.000000e+0	4.704154e-3	8.703470e+0	6.893802e-1	6	2.515986e-3	2.189781e-2	1842	9.657423e-2	1.000000e+0	6.772255e-1	3.797169e+0	5.267082e-1	2	23	4.651163e-3	8.695652e-2	rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs9976596	KCNE2,KCNQ1
GO Biological Process	GO:0009404	toxin metabolic process	219	8.155982e-5	1.000000e+0	4.810540e-3	1.810958e+1	2.208775e-1	4	8.061223e-4	1.459854e-2	1126	4.512569e-2	1.000000e+0	5.176630e-1	5.822326e+0	3.435054e-1	2	15	4.651163e-3	1.333333e-1	rs149802978,rs4930044,rs78408340,rs79696944	PAM,TH
GO Biological Process	GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	220	8.235686e-5	1.000000e+0	4.835471e-3	1.165341e+1	4.290589e-1	5	1.565908e-3	1.824818e-2	211	6.431344e-4	1.000000e+0	3.937141e-2	9.703876e+0	4.122064e-1	4	18	9.302326e-3	2.222222e-1	rs11637595,rs12571751,rs56952027,rs58584712,rs6066137	BCL2L11,BMF,EYA2,PPIF
GO Biological Process	GO:0061138	morphogenesis of a branching epithelium	221	8.578279e-5	1.000000e+0	5.013829e-3	2.660782e+0	7.516586e+0	20	2.743280e-2	7.299270e-2	42	3.638945e-6	4.700425e-2	1.119149e-3	4.145643e+0	3.618256e+0	15	158	3.488372e-2	9.493671e-2	rs10882102,rs11466334,rs11759026,rs1215466,rs12334481,rs12454712,rs17772814,rs200513066,rs3110641,rs3110649,rs3130293,rs340874,rs4711750,rs59899263,rs719727,rs72631105,rs7501939,rs7747095,rs79687284,rs9677933	BCL2,EYA1,FGFR2,GLI2,HHEX,HNF1B,MYC,NOTCH4,PLXND1,PROX1,RSPO3,SPRY2,TGFB1,VEGFA,WNT6
GO Biological Process	GO:0001933	negative regulation of protein phosphorylation	222	8.725368e-5	1.000000e+0	5.076828e-3	2.171676e+0	1.335374e+1	29	4.873628e-2	1.058394e-1	262	1.311603e-3	1.000000e+0	6.466403e-2	2.130119e+0	9.389146e+0	20	410	4.651163e-2	4.878049e-2	rs10811661,rs10882102,rs11466334,rs11696357,rs12003808,rs1215466,rs12555274,rs12855,rs1333045,rs17772814,rs2066827,rs2237897,rs2283164,rs2283220,rs234866,rs244080,rs3067768,rs35276020,rs373676665,rs452338,rs4898364,rs5763857,rs61506637,rs6752053,rs7067540,rs76263492,rs7732130,rs7974748,rs9815690	CDKN1B,CDKN1C,CDKN2B,CDKN2C,DUSP9,HHEX,LIF,LRRC66,LRTM1,MECOM,MYC,PDCD4,PKIG,PPARGC1A,PTPN1,PTPRR,SPRED2,SPRY2,TGFB1,ZBED3
GO Biological Process	GO:1901988	negative regulation of cell cycle phase transition	223	8.753041e-5	1.000000e+0	5.070091e-3	3.397056e+0	4.121215e+0	14	1.504093e-2	5.109489e-2	1282	4.939782e-2	1.000000e+0	4.977158e-1	1.898584e+0	4.740374e+0	9	207	2.093023e-2	4.347826e-2	rs10811661,rs12003808,rs12454712,rs12555274,rs1333045,rs138066904,rs2066827,rs2612072,rs35889227,rs3774723,rs4338565,rs55911137,rs6743071,rs9348441	BCL2,CCND1,CDKN1B,CDKN2B,FOXN3,HMGA2,PSMD6,SOX4,ZFP36L2
GO Biological Process	GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	224	8.790873e-5	1.000000e+0	5.069273e-3	3.395644e+0	4.122929e+0	14	1.504719e-2	5.109489e-2	642	1.481676e-2	1.000000e+0	2.981123e-1	2.513234e+0	3.183150e+0	8	139	1.860465e-2	5.755396e-2	rs10410805,rs10912578,rs114322470,rs147581833,rs17250977,rs1801214,rs340874,rs6884420,rs6885132,rs76549217,rs7903146,rs79687284,rs8121708,rs864745	CEBPG,FOXA2,OTULIN,PROX1,TAX1BP1,TCF7L2,TNFSF4,WFS1
GO Biological Process	GO:1900212	negative regulation of mesenchymal cell apoptotic process involved in metanephros development	225	9.157128e-5	1.000000e+0	5.257005e-3	3.574649e+1	8.392433e-2	3	3.062932e-4	1.094891e-2	1427	6.714329e-2	1.000000e+0	6.077715e-1	1.455581e+1	6.870107e-2	1	3	2.325581e-3	3.333333e-1	rs3110641,rs3110649,rs7501939	HNF1B
GO Biological Process	GO:0009415	response to water	226	9.181236e-5	1.000000e+0	5.247523e-3	1.755747e+1	2.278233e-1	4	8.314720e-4	1.459854e-2	371	3.596959e-3	1.000000e+0	1.252343e-1	9.357309e+0	3.206050e-1	3	14	6.976744e-3	2.142857e-1	rs12420618,rs13303359,rs4930044,rs79696944	ATP2B4,SIPA1,TH
GO Biological Process	GO:0007605	sensory perception of sound	227	9.377786e-5	1.000000e+0	5.336249e-3	3.058002e+0	5.232175e+0	16	1.909553e-2	5.839416e-2	185	4.889396e-4	1.000000e+0	3.413856e-2	3.335707e+0	3.297651e+0	11	144	2.558140e-2	7.638889e-2	rs1215466,rs12334481,rs12819124,rs1801214,rs2066827,rs2237897,rs2283164,rs2283220,rs234866,rs34652083,rs35276020,rs4930044,rs62111724,rs73631502,rs75018580,rs79696944	CDKN1B,COL2A1,EML2,EYA1,KCNQ1,LRIG1,MBP,SPRY2,TBL1X,TH,WFS1
GO Biological Process	GO:0007617	mating behavior	228	9.405905e-5	1.000000e+0	5.328775e-3	8.435420e+0	7.112865e-1	6	2.595936e-3	2.189781e-2	1629	8.255694e-2	1.000000e+0	6.546274e-1	4.158804e+0	4.809075e-1	2	21	4.651163e-3	9.523810e-2	rs10811661,rs12003808,rs12555274,rs1333045,rs4930044,rs79696944	DMRTA1,TH
GO Biological Process	GO:0007618	mating	229	1.016683e-4	1.000000e+0	5.734714e-3	6.713513e+0	1.042673e+0	7	3.805377e-3	2.554745e-2	1097	4.226470e-2	1.000000e+0	4.976601e-1	3.853010e+0	7.786121e-1	3	34	6.976744e-3	8.823529e-2	rs10811661,rs12003808,rs12555274,rs1333045,rs3826482,rs4930044,rs79696944	DMRTA1,P2RX1,TH
GO Biological Process	GO:0039020	pronephric nephron tubule development	230	1.026049e-4	1.000000e+0	5.762380e-3	3.438818e+1	8.723927e-2	3	3.183915e-4	1.094891e-2	1149	4.527748e-2	1.000000e+0	5.090071e-1	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs3110641,rs3110649,rs7501939	HNF1B
GO Biological Process	GO:0072114	pronephros morphogenesis	230	1.026049e-4	1.000000e+0	5.762380e-3	3.438818e+1	8.723927e-2	3	3.183915e-4	1.094891e-2	1149	4.527748e-2	1.000000e+0	5.090071e-1	2.183372e+1	4.580071e-2	1	2	2.325581e-3	5.000000e-1	rs3110641,rs3110649,rs7501939	HNF1B
GO Biological Process	GO:0044058	regulation of digestive system process	232	1.033962e-4	1.000000e+0	5.756762e-3	6.695053e+0	1.045548e+0	7	3.815869e-3	2.554745e-2	1417	6.707726e-2	1.000000e+0	6.114587e-1	3.195179e+0	9.389146e-1	3	41	6.976744e-3	7.317073e-2	rs147287548,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs8126001	KCNQ1,LEP,OPRL1
GO Biological Process	GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	233	1.051900e-4	1.000000e+0	5.831499e-3	8.262632e+0	7.261609e-1	6	2.650222e-3	2.189781e-2	2056	1.187229e-1	1.000000e+0	7.458870e-1	3.359034e+0	5.954093e-1	2	26	4.651163e-3	7.692308e-2	rs1169299,rs1800574,rs3110641,rs3110649,rs73226260,rs7501939	HNF1A,HNF1B
GO Biological Process	GO:0007088	regulation of mitotic nuclear division	234	1.063061e-4	1.000000e+0	5.868188e-3	3.533333e+0	3.679246e+0	13	1.342790e-2	4.744526e-2	1051	3.760530e-2	1.000000e+0	4.621767e-1	2.104455e+0	3.801459e+0	8	166	1.860465e-2	4.819277e-2	rs11042751,rs11466334,rs2066827,rs2169387,rs2237897,rs2283164,rs2283220,rs234866,rs35048168,rs35276020,rs452338,rs68014479,rs7252150	CDKN1B,CDKN1C,CHMP4B,IGF2,INSR,TACC3,TGFB1,TNKS
GO Biological Process	GO:0071869	response to catecholamine	235	1.076647e-4	1.000000e+0	5.917893e-3	5.646998e+0	1.416682e+0	8	5.170372e-3	2.919708e-2	532	9.861160e-3	1.000000e+0	2.394297e-1	4.720805e+0	8.473132e-1	4	37	9.302326e-3	1.081081e-1	rs13303359,rs2237897,rs2283164,rs2283220,rs234866,rs35276020,rs373676665,rs8035987	ATP2B4,KCNQ1,PPARGC1A,SIN3A
GO Biological Process	GO:1902533	positive regulation of intracellular signal transduction	236	1.085703e-4	1.000000e+0	5.942384e-3	1.755267e+0	2.677656e+1	47	9.772467e-2	1.715328e-1	54	7.257535e-6	9.374558e-2	1.736029e-3	2.024623e+0	2.173244e+1	44	949	1.023256e-1	4.636459e-2	rs1048169,rs1050828,rs1057163508,rs11042751,rs114322470,rs114364467,rs11466334,rs11637595,rs11696357,rs1215466,rs12420618,rs12454712,rs12641088,rs12912777,rs13268508,rs1426385,rs147287548,rs15943,rs1822105,rs2203452,rs244080,rs28516010,rs3067768,rs35048168,rs4450871,rs459193,rs4711750,rs4898364,rs55933149,rs56952027,rs5763857,rs576674,rs58584712,rs5868014,rs61044233,rs61791116,rs6752053,rs6813195,rs7067540,rs7252150,rs72631105,rs7313918,rs73226260,rs7747095,rs7903146,rs9430095,rs947733	ADA,BCL2,BCL2L11,BMF,DUSP9,ERBB4,ERN1,FAM58A,FBXW7,FGFR2,FGFR3,HSF1,IGF2,IKBKE,IKBKG,IL20RA,IL6ST,INSR,IRS1,KL,KSR2,LEP,LIF,MAP2K7,MAP3K1,MAP3K15,MSX1,NDFIP2,NOTCH2,P2RY1,PDCD4,PDGFC,PTPN1,RASGRP1,RELA,RRAGA,SPPL3,SPRED2,SPRY2,TCF7L2,TGFB1,THBS1,TNIK,VEGFA
GO Biological Process	GO:0051101	regulation of DNA binding	237	1.095279e-4	1.000000e+0	5.969502e-3	3.522550e+0	3.690509e+0	13	1.346901e-2	4.744526e-2	144	2.526914e-4	1.000000e+0	2.266677e-2	3.898879e+0	2.564840e+0	10	112	2.325581e-2	8.928571e-2	rs10410805,rs11466334,rs138066904,rs1801282,rs2169387,rs2612072,rs4338565,rs4450871,rs4684859,rs5763857,rs59387648,rs61776592,rs8035987	CEBPG,HMGA2,ITGA2,LIF,MSX1,PPARG,SIN3A,TGFB1,TNKS,ZNF593
GO Biological Process	GO:0055088	lipid homeostasis	238	1.097424e-4	1.000000e+0	5.956061e-3	4.442173e+0	2.251150e+0	10	8.215877e-3	3.649635e-2	1005	3.238209e-2	1.000000e+0	4.161985e-1	2.519275e+0	2.381637e+0	6	104	1.395349e-2	5.769231e-2	rs13268508,rs137853336,rs1800961,rs1801282,rs191304120,rs4684859,rs4810426,rs6743071,rs6813195,rs780094	DGAT1,FBXW7,GCKR,HNF4A,PPARG,THADA
GO Biological Process	GO:2000188	regulation of cholesterol homeostasis	239	1.109772e-4	1.000000e+0	5.997877e-3	1.670678e+1	2.394237e-1	4	8.738092e-4	1.459854e-2	3046	2.427654e-1	1.000000e+0	1.000000e+0	3.638953e+0	2.748043e-1	1	12	2.325581e-3	8.333333e-2	rs137853336,rs1800961,rs191304120,rs4810426	HNF4A
GO Biological Process	GO:0050954	sensory perception of mechanical stimulus	240	1.153867e-4	1.000000e+0	6.210208e-3	2.881819e+0	5.899051e+0	17	2.152938e-2	6.204380e-2	160	3.440650e-4	1.000000e+0	2.777680e-2	3.254716e+0	3.686957e+0	12	161	2.790698e-2	7.453416e-2	rs1215466,rs12334481,rs12819124,rs1801214,rs2066827,rs2237897,rs2283164,rs2283220,rs234866,rs34652083,rs35276020,rs4930044,rs59387648,rs62111724,rs73631502,rs75018580,rs79696944	CDKN1B,COL2A1,EML2,EYA1,ITGA2,KCNQ1,LRIG1,MBP,SPRY2,TBL1X,TH,WFS1
GO Biological Process	GO:0035794	positive regulation of mitochondrial membrane permeability	241	1.217186e-4	1.000000e+0	6.523814e-3	1.071192e+1	4.667698e-1	5	1.703539e-3	1.824818e-2	238	9.820538e-4	1.000000e+0	5.329911e-2	8.733488e+0	4.580071e-1	4	20	9.302326e-3	2.000000e-1	rs11637595,rs12571751,rs56952027,rs58584712,rs6066137	BCL2L11,BMF,EYA2,PPIF
